"resolution","score","stat","analysis","genotype_form","correlation","p_value","indices"
10,"RDPI","mean_upper","global","combined",-0.255063291139241,0.002,21
10,"RDPI","mean_upper","global","combined",-0.255063291139241,0.002,25
10,"ESPI","min","global","combined",-0.0879746835443038,0.257,1
10,"ESPI","min","global","combined",-0.0879746835443038,0.257,11
10,"ESPI","min","global","combined",-0.0879746835443038,0.257,21
10,"ESPI","min","global","combined",-0.0879746835443038,0.257,25
10,"ESPI","max","global","combined",0.089873417721519,0.239,1
10,"ESPI","max","global","combined",0.089873417721519,0.239,11
10,"ESPI","max","global","combined",0.089873417721519,0.239,21
10,"ESPI","max","global","combined",0.089873417721519,0.239,25
10,"ESPI","mean","global","combined",0.00443037974683544,0.959,1
10,"ESPI","mean","global","combined",0.00443037974683544,0.959,11
10,"ESPI","mean","global","combined",0.00443037974683544,0.959,21
10,"ESPI","mean","global","combined",0.00443037974683544,0.959,25
10,"ESPI","median","global","combined",0.00759493670886076,0.917,1
10,"ESPI","median","global","combined",0.00759493670886076,0.917,11
10,"ESPI","median","global","combined",0.00759493670886076,0.917,21
10,"ESPI","median","global","combined",0.00759493670886076,0.917,25
10,"ESPI","slope","global","combined",0.34873417721519,0.001,1
10,"ESPI","slope","global","combined",0.34873417721519,0.001,11
10,"ESPI","slope","global","combined",0.34873417721519,0.001,21
10,"ESPI","slope","global","combined",0.34873417721519,0.001,25
10,"ESPI","range","global","combined",1,0.001,1
10,"ESPI","range","global","combined",1,0.001,11
10,"ESPI","range","global","combined",1,0.001,21
10,"ESPI","range","global","combined",1,0.001,25
10,"ESPI","variance","global","combined",0.962658227848101,0.001,1
10,"ESPI","variance","global","combined",0.962658227848101,0.001,11
10,"ESPI","variance","global","combined",0.962658227848101,0.001,21
10,"ESPI","variance","global","combined",0.962658227848101,0.001,25
10,"ESPI","mean_lower","global","combined",-0.0386075949367089,0.593,1
10,"ESPI","mean_lower","global","combined",-0.0386075949367089,0.593,11
10,"ESPI","mean_lower","global","combined",-0.0386075949367089,0.593,21
10,"ESPI","mean_lower","global","combined",-0.0386075949367089,0.593,25
10,"ESPI","mean_upper","global","combined",0.029746835443038,0.692,1
10,"ESPI","mean_upper","global","combined",0.029746835443038,0.692,11
10,"ESPI","mean_upper","global","combined",0.029746835443038,0.692,21
10,"ESPI","mean_upper","global","combined",0.029746835443038,0.692,25
10,"ESPIID","min","global","combined",-0.0873417721518987,0.25,1
10,"ESPIID","min","global","combined",-0.0873417721518987,0.25,11
10,"ESPIID","min","global","combined",-0.0873417721518987,0.25,21
10,"ESPIID","min","global","combined",-0.0873417721518987,0.25,25
10,"ESPIID","max","global","combined",0.0879746835443038,0.243,1
10,"ESPIID","max","global","combined",0.0879746835443038,0.243,11
10,"ESPIID","max","global","combined",0.0879746835443038,0.243,21
10,"ESPIID","max","global","combined",0.0879746835443038,0.243,25
10,"ESPIID","mean","global","combined",-0.00126582278481013,0.988,1
10,"ESPIID","mean","global","combined",-0.00126582278481013,0.988,11
10,"ESPIID","mean","global","combined",-0.00126582278481013,0.988,21
10,"ESPIID","mean","global","combined",-0.00126582278481013,0.988,25
10,"ESPIID","median","global","combined",0.00189873417721519,0.982,1
10,"ESPIID","median","global","combined",0.00189873417721519,0.982,11
10,"ESPIID","median","global","combined",0.00189873417721519,0.982,21
10,"ESPIID","median","global","combined",0.00189873417721519,0.982,25
10,"ESPIID","slope","global","combined",0.307594936708861,0.001,1
10,"ESPIID","slope","global","combined",0.307594936708861,0.001,11
10,"ESPIID","slope","global","combined",0.307594936708861,0.001,21
10,"ESPIID","slope","global","combined",0.307594936708861,0.001,25
10,"ESPIID","range","global","combined",0.893037974683544,0.001,1
10,"ESPIID","range","global","combined",0.893037974683544,0.001,11
10,"ESPIID","range","global","combined",0.893037974683544,0.001,21
10,"ESPIID","range","global","combined",0.893037974683544,0.001,25
10,"ESPIID","variance","global","combined",0.90126582278481,0.001,1
10,"ESPIID","variance","global","combined",0.90126582278481,0.001,11
10,"ESPIID","variance","global","combined",0.90126582278481,0.001,21
10,"ESPIID","variance","global","combined",0.90126582278481,0.001,25
10,"ESPIID","mean_lower","global","combined",-0.0354430379746835,0.645,1
10,"ESPIID","mean_lower","global","combined",-0.0354430379746835,0.645,11
10,"ESPIID","mean_lower","global","combined",-0.0354430379746835,0.645,21
10,"ESPIID","mean_lower","global","combined",-0.0354430379746835,0.645,25
10,"ESPIID","mean_upper","global","combined",0.0189873417721519,0.82,1
10,"ESPIID","mean_upper","global","combined",0.0189873417721519,0.82,11
10,"ESPIID","mean_upper","global","combined",0.0189873417721519,0.82,21
10,"ESPIID","mean_upper","global","combined",0.0189873417721519,0.82,25
10,"PSI","min","global","combined",0.0544303797468354,0.453,1
10,"PSI","min","global","combined",0.0544303797468354,0.453,11
10,"PSI","min","global","combined",0.0544303797468354,0.453,21
10,"PSI","min","global","combined",0.0544303797468354,0.453,25
10,"PSI","max","global","combined",-0.0575949367088608,0.444,1
10,"PSI","max","global","combined",-0.0575949367088608,0.444,11
10,"PSI","max","global","combined",-0.0575949367088608,0.444,21
10,"PSI","max","global","combined",-0.0575949367088608,0.444,25
10,"PSI","mean","global","combined",-0.0189873417721519,0.821,1
10,"PSI","mean","global","combined",-0.0189873417721519,0.821,11
10,"PSI","mean","global","combined",-0.0189873417721519,0.821,21
10,"PSI","mean","global","combined",-0.0189873417721519,0.821,25
10,"PSI","median","global","combined",-0.0360759493670886,0.651,1
10,"PSI","median","global","combined",-0.0360759493670886,0.651,11
10,"PSI","median","global","combined",-0.0360759493670886,0.651,21
10,"PSI","median","global","combined",-0.0360759493670886,0.651,25
10,"PSI","slope","global","combined",-0.621518987341772,0.001,1
10,"PSI","slope","global","combined",-0.621518987341772,0.001,11
10,"PSI","slope","global","combined",-0.621518987341772,0.001,21
10,"PSI","slope","global","combined",-0.621518987341772,0.001,25
10,"PSI","range","global","combined",-0.531012658227848,0.001,1
10,"PSI","range","global","combined",-0.531012658227848,0.001,11
10,"PSI","range","global","combined",-0.531012658227848,0.001,21
10,"PSI","range","global","combined",-0.531012658227848,0.001,25
10,"PSI","variance","global","combined",-0.530379746835443,0.001,1
10,"PSI","variance","global","combined",-0.530379746835443,0.001,11
10,"PSI","variance","global","combined",-0.530379746835443,0.001,21
10,"PSI","variance","global","combined",-0.530379746835443,0.001,25
10,"PSI","mean_lower","global","combined",0.0392405063291139,0.631,1
10,"PSI","mean_lower","global","combined",0.0392405063291139,0.631,11
10,"PSI","mean_lower","global","combined",0.0392405063291139,0.631,21
10,"PSI","mean_lower","global","combined",0.0392405063291139,0.631,25
10,"PSI","mean_upper","global","combined",-0.0683544303797468,0.381,1
10,"PSI","mean_upper","global","combined",-0.0683544303797468,0.381,11
10,"PSI","mean_upper","global","combined",-0.0683544303797468,0.381,21
10,"PSI","mean_upper","global","combined",-0.0683544303797468,0.381,25
10,"RPI","min","global","combined",-0.376582278481013,0.001,1
10,"RPI","min","global","combined",-0.376582278481013,0.001,11
10,"RPI","min","global","combined",-0.376582278481013,0.001,21
10,"RPI","min","global","combined",-0.376582278481013,0.001,25
10,"RPI","max","global","combined",-0.19873417721519,0.011,1
10,"RPI","max","global","combined",-0.19873417721519,0.011,11
10,"RPI","max","global","combined",-0.19873417721519,0.011,21
10,"RPI","max","global","combined",-0.19873417721519,0.011,25
10,"RPI","mean","global","combined",-0.284177215189873,0.001,1
10,"RPI","mean","global","combined",-0.284177215189873,0.001,11
10,"RPI","mean","global","combined",-0.284177215189873,0.001,21
10,"RPI","mean","global","combined",-0.284177215189873,0.001,25
10,"RPI","median","global","combined",-0.279746835443038,0.001,1
10,"RPI","median","global","combined",-0.279746835443038,0.001,11
10,"RPI","median","global","combined",-0.279746835443038,0.001,21
10,"RPI","median","global","combined",-0.279746835443038,0.001,25
10,"RPI","slope","global","combined",0.261392405063291,0.002,1
10,"RPI","slope","global","combined",0.261392405063291,0.002,11
10,"RPI","slope","global","combined",0.261392405063291,0.002,21
10,"RPI","slope","global","combined",0.261392405063291,0.002,25
10,"RPI","range","global","combined",0.710126582278481,0.001,1
10,"RPI","range","global","combined",0.710126582278481,0.001,11
10,"RPI","range","global","combined",0.710126582278481,0.001,21
10,"RPI","range","global","combined",0.710126582278481,0.001,25
10,"RPI","variance","global","combined",0.706962025316456,0.001,1
10,"RPI","variance","global","combined",0.706962025316456,0.001,11
10,"RPI","variance","global","combined",0.706962025316456,0.001,21
10,"RPI","variance","global","combined",0.706962025316456,0.001,25
10,"RPI","mean_lower","global","combined",-0.327215189873418,0.001,1
10,"RPI","mean_lower","global","combined",-0.327215189873418,0.001,11
10,"RPI","mean_lower","global","combined",-0.327215189873418,0.001,21
10,"RPI","mean_lower","global","combined",-0.327215189873418,0.001,25
10,"RPI","mean_upper","global","combined",-0.255063291139241,0.002,1
10,"RPI","mean_upper","global","combined",-0.255063291139241,0.002,11
10,"RPI","mean_upper","global","combined",-0.255063291139241,0.002,21
10,"RPI","mean_upper","global","combined",-0.255063291139241,0.002,25
10,"PQ","min","global","combined",-0.0879746835443038,0.255,1
10,"PQ","min","global","combined",-0.0879746835443038,0.255,11
10,"PQ","min","global","combined",-0.0879746835443038,0.255,21
10,"PQ","min","global","combined",-0.0879746835443038,0.255,25
10,"PQ","max","global","combined",0.089873417721519,0.255,1
10,"PQ","max","global","combined",0.089873417721519,0.255,11
10,"PQ","max","global","combined",0.089873417721519,0.255,21
10,"PQ","max","global","combined",0.089873417721519,0.255,25
10,"PQ","mean","global","combined",0.00443037974683544,0.97,1
10,"PQ","mean","global","combined",0.00443037974683544,0.97,11
10,"PQ","mean","global","combined",0.00443037974683544,0.97,21
10,"PQ","mean","global","combined",0.00443037974683544,0.97,25
10,"PQ","median","global","combined",0.00759493670886076,0.918,1
10,"PQ","median","global","combined",0.00759493670886076,0.918,11
10,"PQ","median","global","combined",0.00759493670886076,0.918,21
10,"PQ","median","global","combined",0.00759493670886076,0.918,25
10,"PQ","slope","global","combined",0.34873417721519,0.001,1
10,"PQ","slope","global","combined",0.34873417721519,0.001,11
10,"PQ","slope","global","combined",0.34873417721519,0.001,21
10,"PQ","slope","global","combined",0.34873417721519,0.001,25
10,"PQ","range","global","combined",1,0.001,1
10,"PQ","range","global","combined",1,0.001,11
10,"PQ","range","global","combined",1,0.001,21
10,"PQ","range","global","combined",1,0.001,25
10,"PQ","variance","global","combined",0.962658227848101,0.001,1
10,"PQ","variance","global","combined",0.962658227848101,0.001,11
10,"PQ","variance","global","combined",0.962658227848101,0.001,21
10,"PQ","variance","global","combined",0.962658227848101,0.001,25
10,"PQ","mean_lower","global","combined",-0.0386075949367089,0.621,1
10,"PQ","mean_lower","global","combined",-0.0386075949367089,0.621,11
10,"PQ","mean_lower","global","combined",-0.0386075949367089,0.621,21
10,"PQ","mean_lower","global","combined",-0.0386075949367089,0.621,25
10,"PQ","mean_upper","global","combined",0.029746835443038,0.699,1
10,"PQ","mean_upper","global","combined",0.029746835443038,0.699,11
10,"PQ","mean_upper","global","combined",0.029746835443038,0.699,21
10,"PQ","mean_upper","global","combined",0.029746835443038,0.699,25
10,"PR","min","global","combined",-0.0879746835443038,0.254,1
10,"PR","min","global","combined",-0.0879746835443038,0.254,11
10,"PR","min","global","combined",-0.0879746835443038,0.254,21
10,"PR","min","global","combined",-0.0879746835443038,0.254,25
10,"PR","max","global","combined",0.089873417721519,0.208,1
10,"PR","max","global","combined",0.089873417721519,0.208,11
10,"PR","max","global","combined",0.089873417721519,0.208,21
10,"PR","max","global","combined",0.089873417721519,0.208,25
10,"PR","mean","global","combined",0.00443037974683544,0.949,1
10,"PR","mean","global","combined",0.00443037974683544,0.949,11
10,"PR","mean","global","combined",0.00443037974683544,0.949,21
10,"PR","mean","global","combined",0.00443037974683544,0.949,25
10,"PR","median","global","combined",0.00759493670886076,0.92,1
10,"PR","median","global","combined",0.00759493670886076,0.92,11
10,"PR","median","global","combined",0.00759493670886076,0.92,21
10,"PR","median","global","combined",0.00759493670886076,0.92,25
10,"PR","slope","global","combined",0.34873417721519,0.001,1
10,"PR","slope","global","combined",0.34873417721519,0.001,11
10,"PR","slope","global","combined",0.34873417721519,0.001,21
10,"PR","slope","global","combined",0.34873417721519,0.001,25
10,"PR","range","global","combined",1,0.001,1
10,"PR","range","global","combined",1,0.001,11
10,"PR","range","global","combined",1,0.001,21
10,"PR","range","global","combined",1,0.001,25
10,"PR","variance","global","combined",0.962658227848101,0.001,1
10,"PR","variance","global","combined",0.962658227848101,0.001,11
10,"PR","variance","global","combined",0.962658227848101,0.001,21
10,"PR","variance","global","combined",0.962658227848101,0.001,25
10,"PR","mean_lower","global","combined",-0.0386075949367089,0.619,1
10,"PR","mean_lower","global","combined",-0.0386075949367089,0.619,11
10,"PR","mean_lower","global","combined",-0.0386075949367089,0.619,21
10,"PR","mean_lower","global","combined",-0.0386075949367089,0.619,25
10,"PR","mean_upper","global","combined",0.029746835443038,0.715,1
10,"PR","mean_upper","global","combined",0.029746835443038,0.715,11
10,"PR","mean_upper","global","combined",0.029746835443038,0.715,21
10,"PR","mean_upper","global","combined",0.029746835443038,0.715,25
10,"NRW","min","global","combined",-0.0879746835443038,0.24,1
10,"NRW","min","global","combined",-0.0879746835443038,0.24,11
10,"NRW","min","global","combined",-0.0879746835443038,0.24,21
10,"NRW","min","global","combined",-0.0879746835443038,0.24,25
